FID,geom,efetivacao,id,tipo,latitude,longitude,elevacao,vfr,ifr,timezone,privado,nome,uf
AIRPORT21JUL16.2197,MULTIPOINT ((-55.895513366115914 -17.28743072295309)),2016-02-04,SIVK,AD,-17.28806,-55.89528,128,N,N,D,YES,CORUMBÁ / Faz. Ilha Verde,MS
AIRPORT21JUL16.2198,MULTIPOINT ((-45.347490076742865 -23.765110428706926)),2016-02-04,SIWW,HP,-23.76556,-45.34778,45,Y,N,C,YES,ILHABELA / HELPN Faz. Barreiros,SP
AIRPORT21JUL16.2199,MULTIPOINT ((-46.30364916639164 -23.898171627171827)),2016-02-04,SIGG,HP,-23.89861,-46.30389,6,Y,N,C,YES,SANTOS / HELPN Guarapá,SP
AIRPORT21JUL16.2200,MULTIPOINT ((-38.19606141746792 -12.69147197932717)),2016-02-04,SIJK,AD,-12.69222,-38.19667,24,N,N,C,YES,CAMAÇARI / Faz. Capuame,BA
AIRPORT21JUL16.2201,MULTIPOINT ((-37.635481966417714 -11.827007268070185)),2016-02-04,SSQF,HP,-11.82778,-37.63611,33,Y,N,C,YES,CONDE / HELPN Frysk,BA
AIRPORT21JUL16.2202,MULTIPOINT ((-59.918198737089654 -13.031765219942562)),2016-02-04,SIKJ,AD,-13.0325,-59.91778,603,N,N,D,YES,COMODORO / Faz. JK,MT
AIRPORT21JUL16.2203,MULTIPOINT ((-47.22703609336297 -18.48162993246979)),2016-07-21,SIWH,AD,-18.48222,-47.22722,978,P,,C,YES,COROMANDEL / Francisco Lázaro da Silveira,MG
AIRPORT21JUL16.2204,MULTIPOINT ((-52.094772269616236 -11.670074060807158)),2016-07-21,SIVY,AD,-11.67083,-52.09472,345,P,,D,YES,SÃO FÉLIX DO ARAGUAIA / Faz. Vale do Boi II,MT
AIRPORT21JUL16.2205,MULTIPOINT ((-53.08148950192124 -19.69777540244848)),2016-07-21,SWQX,AD,-19.69833,-53.08139,494,N,N,D,YES,ÁGUA CLARA / Faz. Cachoeira,MS
AIRPORT21JUL16.2206,MULTIPOINT ((-58.22395031732604 -11.54312260764884)),2016-07-21,SSJS,AD,-11.54389,-58.22361,299,P,,D,YES,BRASNORTE / Autos do Sangue,MT
AIRPORT21JUL16.2207,MULTIPOINT ((-55.751340924276136 -18.230511156271955)),2016-07-21,SSFG,AD,-18.23111,-55.75111,152,P,,C,YES,CORUMBÁ / Faz. Guanabara,MS
AIRPORT21JUL16.2208,MULTIPOINT ((-42.45763495073225 -19.58748513679271)),2016-07-21,SJWA,AD,-19.58806,-42.45806,260,P,,C,YES,BOM JESUS DO GALHO / Aerovaco,MG
AIRPORT21JUL16.2209,MULTIPOINT ((-43.65907403283766 -22.960916327560042)),2016-07-21,SIAN,AD,-22.96139,-43.65944,15,P,,C,YES,RIO DE JANEIRO / Clube Céu,RJ
AIRPORT21JUL16.2210,MULTIPOINT ((-43.18571722848304 -22.910080364846895)),2016-05-26,SIYQ,HP,-22.91056,-43.18611,89,Y,N,C,YES,RIO DE JANEIRO / HELPN Centro Empresarial Senado,RJ
AIRPORT21JUL16.2211,MULTIPOINT ((-68.54635494695452 0.1257189989123707)),2016-05-26,SWTR,AD,0.12472,-68.54556,75,N,N,D,YES,SÃO GABRIEL DA CACHOEIRA / Taraquá,AM
AIRPORT21JUL16.2212,MULTIPOINT ((-59.45817306205387 -10.184757892555117)),2016-05-26,SSOU,AD,-10.18556,-59.45778,230,N,N,D,YES,ARIPUANÃ / Aripuanã,MT
AIRPORT21JUL16.2213,MULTIPOINT ((-61.77105680136161 -9.189733774801217)),2016-05-26,SDUS,AD,-9.19056,-61.77056,153,N,N,D,YES,MACHADINHO D'OESTE / Faz. Sucuri,RO
AIRPORT21JUL16.2214,MULTIPOINT ((-44.79915192041493 -9.255017888650096)),2016-05-26,SDQU,AD,-9.25583,-44.79944,643,N,N,C,YES,BOM JESUS / Faz. Colorado,PI
AIRPORT21JUL16.2215,MULTIPOINT ((-48.96434144302044 -21.11031493031474)),2016-05-26,SNHO,HP,-21.11083,-48.96444,574,P,,C,YES,CATANDUVA / HEPLN Hotel Paradise,SP
AIRPORT21JUL16.2216,MULTIPOINT ((-47.01758333380336 -16.715750216465505)),2016-07-21,SICU,AD,-16.71639,-47.01778,924,P,,C,YES,PARACATU / Ouro Branco,MG
AIRPORT21JUL16.2217,MULTIPOINT ((-46.69312687865451 -12.88926737647786)),2016-07-21,SIDK,AD,-12.89,-46.69333,697,P,,C,YES,ARRAIAS / Faz. Boqueirão,TO
AIRPORT21JUL16.2218,MULTIPOINT ((-48.232087578775065 -15.044598018036691)),2016-07-21,SIGN,AD,-15.04528,-48.23222,26,P,,C,YES,MIMOSO DE GOIÁS / ACGC,GO
AIRPORT21JUL16.2219,MULTIPOINT ((-54.322942715199304 -22.669525746226967)),2016-07-21,SIJJ,AD,-22.67,-54.32278,443,P,,D,YES,JUTI / Faz. Cambay,MS
AIRPORT21JUL16.2220,MULTIPOINT ((-54.55823286303724 -23.110094083419632)),2016-07-21,SIKA,AD,-23.11056,-54.55806,354,P,,D,YES,AMAMBAI / Faz. Alegria II,MS
AIRPORT21JUL16.2221,MULTIPOINT ((-46.65950105586686 -23.557606354283493)),2016-05-26,SDSZ,HP,-23.55806,-46.65972,908,Y,N,C,YES,SÃO PAULO / HELPN Banco Safra,SP
AIRPORT21JUL16.2222,MULTIPOINT ((-46.4728251944822 -23.43510241611503)),2016-07-21,SBGR,AD,-23.43556,-46.47306,750,Y,Y,C,PUB/MIL,SÃO PAULO / Guarulhos - Governador André Franco Montoro,SP
AIRPORT21JUL16.2223,MULTIPOINT ((-49.280465338137965 -25.50266878376629)),2016-07-21,SJQG,HP,-25.50306,-49.28056,904,Y,N,C,YES,CURITIBA / HELPN HSBC,PR
AIRPORT21JUL16.2224,MULTIPOINT ((-61.37104444883623 -12.9089820883498)),2016-07-21,SWBO,AD,-12.90972,-61.37056,226,P,,D,YES,CORUMBIARA / Faz. Perobal,RO
AIRPORT21JUL16.2225,MULTIPOINT ((-55.794388342953845 -6.317180093618168)),2016-07-21,SJSE,AD,-6.31806,-55.79417,315,N,N,C,YES,ITAITUBA / Serabi,PA
AIRPORT21JUL16.2226,MULTIPOINT ((-39.0319379003186 -10.52670433394815)),2016-07-21,SNEU,AD,-10.5275,-39.0325,462,N,N,C,NO,EUCLIDES DA CUNHA / Euclides da Cunha,BA
AIRPORT21JUL16.2227,MULTIPOINT ((-46.6481115181154 -23.60316325982342)),2016-07-21,SDYV,HP,-23.60361,-46.64833,804,Y,N,C,YES,SÃO PAULO / HELPN Secovi,SP
AIRPORT21JUL16.2228,MULTIPOINT ((-44.64551167289087 -23.191203054122848)),2016-07-21,SNEF,HP,-23.19167,-44.64583,15,Y,N,C,YES,PARATI / HELPN Praia de Santa Rita,RJ
AIRPORT21JUL16.2229,MULTIPOINT ((-51.01277662298339 0.2098874436468082)),2016-07-21,SJKI,AD,0.20889,-51.01278,20,N,N,C,YES,MACAPÁ / Hangar Comandante Salomão Alcolumbre,AP
AIRPORT21JUL16.2230,MULTIPOINT ((-45.99115022813102 -11.704517282961367)),2016-02-04,SDQM,AD,-11.70528,-45.99139,810,N,N,C,YES,BARREIRAS / Faz. Santo Antônio,BA
AIRPORT21JUL16.2231,MULTIPOINT ((-46.59255287983096 -23.767612569806715)),2016-02-04,SWOP,HP,-23.76806,-46.59278,778,Y,N,C,YES,SÃO BERNARDO DO CAMPO / HELPN APTA,SP
AIRPORT21JUL16.2232,MULTIPOINT ((-44.093540095376696 -22.993140482051555)),2016-02-04,SJWD,HP,-22.99361,-44.09389,6,Y,N,C,YES,MANGARATIBA / HELPN RDP,RJ
AIRPORT21JUL16.2233,MULTIPOINT ((-56.99778983154081 -17.89188944794776)),2016-02-04,SIXX,AD,-17.8925,-56.9975,104,N,N,D,YES,CORUMBÁ / Retiro Santo Antônio da Fazenda Triunfo,MS
AIRPORT21JUL16.2234,MULTIPOINT ((-46.85645554783307 -23.486215599288435)),2016-02-04,SWAB,HP,-23.48667,-46.85667,858,Y,,C,YES,BARUERI / HELPN Bradesco Previdência,SP
AIRPORT21JUL16.2235,MULTIPOINT ((-48.53070254205663 -27.377728321018367)),2016-02-04,SILM,HP,-27.37806,-48.53083,64,N,N,C,YES,GOVERNADOR CELSO RAMOS / HELPN Recanto das Marés,SC
AIRPORT21JUL16.2236,MULTIPOINT ((-44.43633500097824 -22.998141365427777)),2016-02-04,SWWN,HP,-22.99861,-44.43667,100,Y,N,C,YES,ANGRA DOS REIS / HELPN Pingo D'Água,RJ
AIRPORT21JUL16.2237,MULTIPOINT ((-37.59632112670862 -7.76386769120714)),2016-02-04,SIYN,AD,-7.76472,-37.59694,562,N,N,C,YES,AFOGADOS DA INGAZEIRA / Recanto dos Mouras,PE
AIRPORT21JUL16.2238,MULTIPOINT ((-56.569719165849364 -21.25337068725788)),2015-12-10,SIIJ,AD,-21.25389,-56.56944,335,N,N,D,YES,BONITO / São Geraldo,MS
AIRPORT21JUL16.2239,MULTIPOINT ((-46.66144561319702 -23.552050634462415)),2016-02-04,SJEI,HP,-23.5525,-46.66167,890,Y,N,C,YES,SÃO PAULO / HELPN New England,SP
AIRPORT21JUL16.2240,MULTIPOINT ((-43.34128067104254 -22.86396828484684)),2016-02-04,SNQL,HP,-22.86444,-43.34167,37,Y,N,C,YES,RIO DE JANEIRO / HELPN Piraquê I,RJ
AIRPORT21JUL16.2241,MULTIPOINT ((-49.24046333462413 -25.43766671801544)),2016-02-04,SDKB,HP,-25.43806,-49.24056,945,Y,N,C,YES,CURITIBA / HELPN CJB Curitiba,PR
AIRPORT21JUL16.2242,MULTIPOINT ((-46.700336343205294 -23.622330576497415)),2016-02-04,SWRV,HP,-23.62278,-46.70056,809,Y,,C,YES,SÃO PAULO / HELPN Rochaverá-Alfa,SP
AIRPORT21JUL16.2243,MULTIPOINT ((-47.999846525321075 -23.506495322027156)),2016-02-04,SIVE,AD,-23.50694,-48,752,N,N,C,YES,ITAPETININGA / Faz. Royal,SP
AIRPORT21JUL16.2244,MULTIPOINT ((-46.37754851803776 -19.73582959825141)),2016-02-04,SNUK,AD,-19.73639,-46.37778,1250,N,N,C,YES,PRATINHA / Faz. Santo André,MG
AIRPORT21JUL16.2245,MULTIPOINT ((-63.02223016407172 -11.763119957173185)),2016-02-04,SDXG,HP,-11.76389,-63.02167,179,Y,N,D,YES,SERINGUEIRAS / HELPN Seringueiras Tradição,RO
AIRPORT21JUL16.2246,MULTIPOINT ((-47.06591151626058 -22.83591875759535)),2016-02-04,SWDE,HP,-22.83639,-47.06611,639,N,N,C,YES,CAMPINAS / HELPN Parque Dom Pedro,SP
AIRPORT21JUL16.2247,MULTIPOINT ((-61.4813246793403 -11.440893474500339)),2016-02-04,SIQL,HP,-11.44167,-61.48083,180,Y,N,D,YES,CACOAL / HELPN Cacoal Tradição,RO
AIRPORT21JUL16.2248,MULTIPOINT ((-53.2756621051958 -13.181497742924822)),2016-02-04,SWYX,AD,-13.18222,-53.27556,390,N,N,D,YES,GAÚCHA DO NORTE / Horizonte Azul,MT
AIRPORT21JUL16.2249,MULTIPOINT ((-50.689149317258924 -21.378656542729868)),2016-02-04,SNYO,AD,-21.37917,-50.68917,489,N,N,C,YES,GUARARAPES / Faz. Rio Preto,SP
AIRPORT21JUL16.2250,MULTIPOINT ((-57.879507222030384 -21.712270231783265)),2016-05-26,SSPM,AD,-21.71278,-57.87917,81,N,N,D,NO,PORTO MURTINHO / Porto Murtinho,MS
AIRPORT21JUL16.2251,MULTIPOINT ((-57.468376445378624 -22.031446881338244)),2016-05-26,SJJD,AD,-22.03194,-57.46806,153,N,,D,YES,PORTO MURTINHO / Faz. Cerro Porã,MS
AIRPORT21JUL16.2252,MULTIPOINT ((-58.79426068194211 -15.350155514013702)),2016-05-26,SWYR,AD,-15.35083,-58.79389,317,N,N,D,YES,JAURU / Faz. Nossa Senhora do Pilar,MT
AIRPORT21JUL16.2253,MULTIPOINT ((-58.48201143934205 -3.1254505529892858)),2016-05-26,SBIC,AD,-3.12639,-58.48167,43,N,P,D,NO,ITACOATIARA / Itacoatiara,AM
AIRPORT21JUL16.2254,MULTIPOINT ((-34.89536504697006 -8.06386909780037)),2016-05-26,SWLE,HP,-8.06472,-34.89611,93,Y,,C,YES,RECIFE / HELPN Empresarial Alfred Nobel,PE
AIRPORT21JUL16.2255,MULTIPOINT ((-49.979672676966246 -8.030272006360576)),2016-05-26,SNDC,AD,-8.03111,-49.97972,207,N,N,C,NO,REDENÇÃO / Redenção,PA
AIRPORT21JUL16.2256,MULTIPOINT ((-55.64383936415323 -20.861416529628844)),2016-07-21,SIKO,AD,-20.86194,-55.64361,244,P,,D,YES,ANASTÁCIO / Faz. Água Boa,MS
AIRPORT21JUL16.2257,MULTIPOINT ((-50.559977468899135 -10.541437552895674)),2016-07-21,SJZE,AD,-10.54222,-50.56,183,P,,D,YES,SANTA TEREZINHA / Faz. Tapiraguaia,MT
AIRPORT21JUL16.2258,MULTIPOINT ((-50.610257629953296 -10.361155770341561)),2016-07-21,SIWT,AD,-10.36194,-50.61028,220,P,,D,YES,SANTA TEREZINHA / Faz. Santa Terezinha,MT
AIRPORT21JUL16.2584,MULTIPOINT ((-53.24621871165045 -17.952172648847938)),2012-03-08,SSEH,AD,-17.95278,-53.24611,898,N,N,D,YES,ALTO TAQUARI / Faz. Pantera,MT
AIRPORT21JUL16.2259,MULTIPOINT ((-52.56979382755096 -7.209421486660792)),2016-07-21,SIXI,AD,-7.21028,-52.56972,219,P,,C,YES,SÃO FÉLIX DO XINGU / Pista Aldeia Kokraymoro,PA
AIRPORT21JUL16.2260,MULTIPOINT ((-47.18426578524254 -1.839594116302213)),2016-07-21,SJAC,AD,-1.84056,-47.18444,67,P,,C,YES,CAPITÃO POÇO / Citropar,PA
AIRPORT21JUL16.2261,MULTIPOINT ((-45.38890052990848 -10.701994298078443)),2016-07-21,SJQU,AD,-10.70278,-45.38917,767,P,,C,YES,FORMOSA DO RIO PRETO / Faz. Formosa,BA
AIRPORT21JUL16.2262,MULTIPOINT ((-49.7182712924527 -9.572804997009994)),2016-07-21,SJZG,AD,-9.57361,-49.71833,164,P,,C,YES,CASEARA / Faz. São Geraldo,TO
AIRPORT21JUL16.2263,MULTIPOINT ((-57.1294557805239 -12.800930336867957)),2016-07-21,SNNL,AD,-12.80167,-57.12917,396,P,,D,YES,NOVA MARINGÁ / Faz. Locks,MT
AIRPORT21JUL16.2264,MULTIPOINT ((-56.172748316875214 -16.771861567520318)),2016-07-21,SSAM,AD,-16.7725,-56.1725,112,P,,D,YES,BARÃO DE MELGAÇO / Posto de Proteção Ambiental Santo André,MT
AIRPORT21JUL16.2265,MULTIPOINT ((-43.635203996964876 -13.195937908247753)),2016-07-21,SSML,AD,-13.19667,-43.63556,453,P,,C,YES,BOM JESUS DA LAPA / Comandante Jorge Mello,BA
AIRPORT21JUL16.2266,MULTIPOINT ((-50.06884358579305 -7.406092299765912)),2016-07-21,SSRM,AD,-7.40694,-50.06889,226,P,,C,YES,RIO MARIA / Faz. Santos Reis,PA
AIRPORT21JUL16.2267,MULTIPOINT ((-50.03106405247634 -7.300812335292059)),2016-07-21,SSVX,AD,-7.30167,-50.03111,191,P,,C,YES,RIO MARIA / Valeu Boi Leilões,PA
AIRPORT21JUL16.2268,MULTIPOINT ((-48.65821580350171 -20.24056801508305)),2016-07-21,SWBP,AD,-20.24111,-48.65833,450,P,,C,YES,COLÔMBIA / Faz. Continental,SP
AIRPORT21JUL16.2269,MULTIPOINT ((-55.79718246634412 -22.20978823646727)),2016-07-21,SWFJ,AD,-22.21028,-55.79694,658,P,,D,YES,ANTÔNIO JOÃO / Faz. Estrela,MS
AIRPORT21JUL16.2270,MULTIPOINT ((-48.88906703377645 -0.9868008089908165)),2016-07-21,SIEK,AD,-0.98778,-48.88917,5,N,N,C,YES,CACHOEIRA DO ARARI / Faz. Espírito Santo,PA
AIRPORT21JUL16.2271,MULTIPOINT ((-43.279891715762695 -21.779770148520882)),2016-07-21,SIDV,AD,-21.78028,-43.28028,648,N,N,C,YES,JUIZ DE FORA / Doutor Saulo Villela,MG
AIRPORT21JUL16.2272,MULTIPOINT ((-44.92497635635789 -20.230841065631132)),2016-07-21,SIEO,AD,-20.23139,-44.92528,726,N,N,C,YES,SÃO SEBASTIÃO DO OESTE / Faz. Mendonça,MG
AIRPORT21JUL16.2273,MULTIPOINT ((-49.585764805231705 -10.783665042687721)),2016-07-21,SIGE,AD,-10.78444,-49.58583,202,N,N,C,YES,LAGOA DA CONFUSÃO / Alberi Juliani,TO
AIRPORT21JUL16.2274,MULTIPOINT ((-55.20687069263228 -18.828305518950735)),2016-05-26,SWDQ,AD,-18.82889,-55.20667,160,N,N,D,YES,RIO VERDE DE MATO GROSSO / Faz. Baia Grande,MS
AIRPORT21JUL16.2275,MULTIPOINT ((-41.18590265870609 -20.834738169115347)),2016-05-26,SNKI,AD,-20.83528,-41.18639,78,Y,N,C,NO,CACHOEIRO DO ITAPEMIRIM / Aeródromo de Cachoeiro do Itapemirim,ES
AIRPORT21JUL16.2276,MULTIPOINT ((-43.62157275772226 -22.741465369925958)),2016-05-26,SNND,HP,-22.74194,-43.62194,23,Y,N,C,YES,QUEIMADOS / HELPN Piraquê II,RJ
AIRPORT21JUL16.2277,MULTIPOINT ((-44.30746608734393 -2.4990502562876897)),2016-05-26,SDFL,HP,-2.5,-44.30778,59,Y,,C,YES,SÃO LUÍS / HELPN Lagoa Corporate,MA
AIRPORT21JUL16.2278,MULTIPOINT ((-44.3507750445293 -23.04703151439595)),2016-05-26,SDFN,HP,-23.0475,-44.35111,2,Y,N,C,YES,ANGRA DOS REIS / HELPN Praia da Fazenda,RJ
AIRPORT21JUL16.2279,MULTIPOINT ((-69.85141260520726 1.0924003797780222)),2016-05-26,SWQE,AD,1.09139,-69.85056,150,N,N,D,YES,SÃO GABRIEL DA CACHOEIRA / Querari,AM
AIRPORT21JUL16.2280,MULTIPOINT ((-47.46426390380888 -23.535662289981623)),2016-05-26,SDEE,HP,-23.53611,-47.46444,719,Y,N,C,YES,SOROCABA / HELPN Iguatemi Esplanada,SP
AIRPORT21JUL16.2281,MULTIPOINT ((-39.28361100166244 -13.108150425511917)),2016-05-26,SWYZ,HP,-13.10889,-39.28417,203,Y,N,F,YES,LAJE / HELPN Bahiamido,BA
AIRPORT21JUL16.2282,MULTIPOINT ((-45.47083086842256 -23.17814868915619)),2016-05-26,SDUZ,HP,-23.17861,-45.47111,657,N,N,C,YES,TAUBATÉ / Faz. Fortaleza,SP
AIRPORT21JUL16.2283,MULTIPOINT ((-35.27121425386995 -8.629991906988366)),2016-05-26,SIRF,AD,-8.63083,-35.27194,109,N,N,C,YES,RIO FORMOSO / José Múcio Monteiro,PE
AIRPORT21JUL16.2284,MULTIPOINT ((-43.40545026701512 -22.95980458152866)),2016-05-26,SJZK,HP,-22.96028,-43.40583,27,Y,N,C,YES,RIO DE JANEIRO / HELPN Projac,RJ
AIRPORT21JUL16.2285,MULTIPOINT ((-46.48310342753203 -23.47065904959294)),2016-05-26,SILX,HP,-23.47111,-46.48333,735,Y,,C,YES,GUARULHOS / HELPN Locar,SP
AIRPORT21JUL16.2286,MULTIPOINT ((-53.363724558125405 -18.144955465783468)),2016-05-26,SIXV,AD,-18.14556,-53.36361,825,N,N,D,YES,ALCINÓPOLIS / Faz. Rancho do Planalto,MS
AIRPORT21JUL16.2287,MULTIPOINT ((-51.01777682208463 -15.538222238887549)),2016-05-26,SWMH,AD,-15.53889,-51.01778,285,N,N,C,YES,ITAPIRAPUÃ / Faz. Bom Pastor,GO
AIRPORT21JUL16.2288,MULTIPOINT ((-43.40461677728621 -23.00063911070396)),2016-02-04,SIKU,HP,-23.00111,-43.405,5,N,N,C,YES,RIO DE JANEIRO / HELPN Riserva Golf,RJ
AIRPORT21JUL16.2289,MULTIPOINT ((-54.93573795373983 -8.003326197386977)),2016-02-04,SWCU,AD,-8.00417,-54.93556,268,N,N,C,YES,ALTAMIRA / Faz. Curuá,PA
AIRPORT21JUL16.2290,MULTIPOINT ((-55.7080050099379 -17.862445942260763)),2016-02-04,SJEQ,AD,-17.86306,-55.70778,145,P,,D,,CORUMBÁ / Faz. Cristal,MS
AIRPORT21JUL16.2291,MULTIPOINT ((-46.98285060219903 -23.618997528438737)),2016-02-04,SDNI,AD,-23.61944,-46.98306,942,N,N,C,YES,VARGEM GRANDE PAULISTA / Nascimento I,SP
AIRPORT21JUL16.2292,MULTIPOINT ((-45.59583966791804 -21.892000203012287)),2016-02-04,SIND,HP,-21.8925,-45.59611,870,N,N,C,YES,SÃO GONÇALO DO SAPUCAÍ / HELPN Radin,MG
AIRPORT21JUL16.2293,MULTIPOINT ((-47.111468486518916 -23.430380928280048)),2015-12-10,SJCO,HP,-23.43083,-47.11167,749,Y,,C,YES,ARAÇARIGUAMA / HELPN Castello 54,SP
AIRPORT21JUL16.2294,MULTIPOINT ((-43.29350043070655 -22.892302331719787)),2015-12-10,SDJE,HP,-22.89278,-43.29389,26,Y,,C,YES,RIO DE JANEIRO / HELPN Estádio Olímpico João Havelange,RJ
AIRPORT21JUL16.2295,MULTIPOINT ((-46.632277483943206 -23.545383723005155)),2015-12-10,SDIA,HP,-23.54583,-46.6325,803,Y,N,C,YES,SÃO PAULO / HELPN Cidade,SP
AIRPORT21JUL16.2296,MULTIPOINT ((-46.91923646399683 -23.50232727735242)),2015-12-10,SDWS,HP,-23.50278,-46.91944,955,Y,,C,YES,BARUERI / HELPN Helicentro ALLTA,SP
AIRPORT21JUL16.2297,MULTIPOINT ((-46.69200262491848 -23.600663247159726)),2016-02-04,SSBH,HP,-23.60111,-46.69222,804,Y,N,C,YES,SÃO PAULO / HELPN Edifício Berrini 500,SP
AIRPORT21JUL16.2298,MULTIPOINT ((-56.56499642012925 -21.096144019853043)),2016-02-04,SJXB,AD,-21.09667,-56.56472,384,N,N,D,YES,BONITO / Faz. Rancho Bonito,MS
AIRPORT21JUL16.2299,MULTIPOINT ((-38.4999774055877 -3.926296089151096)),2016-02-04,SJDS,AD,-3.92722,-38.50056,20,Y,N,C,YES,EUSÉBIO / Dias Branco,CE
AIRPORT21JUL16.2300,MULTIPOINT ((-45.83807490484097 -21.349485056105266)),2016-02-04,SIIP,AD,-21.35,-45.83833,805,P,,C,YES,ALFENAS / Faz. Paraíso,MG
AIRPORT21JUL16.2301,MULTIPOINT ((-62.36164275631987 -11.115607077252395)),2016-02-04,SNUQ,HP,-11.11639,-62.36111,200,Y,N,D,YES,URUPÁ / HELPN Urupá Tradição,RO
AIRPORT21JUL16.2302,MULTIPOINT ((-55.58439525292998 -22.928698502064353)),2016-02-04,SIDS,AD,-22.92917,-55.58417,580,N,N,D,YES,ARAL MOREIRA / Faz. Cerro Alegre,MS
AIRPORT21JUL16.2303,MULTIPOINT ((-45.81641934551121 -12.16786103876135)),2016-02-04,SSTK,AD,-12.16861,-45.81667,785,P,,C,YES,LUÍS EDUARDO MAGALHÃES / Faz. Albatroz II,BA
AIRPORT21JUL16.2304,MULTIPOINT ((-39.29361578440005 -11.000881623101838)),2016-02-04,SIYY,HP,-11.00167,-39.29417,271,P,,C,YES,SANTALUZ / HELPN Yamana gold,BA
AIRPORT21JUL16.2305,MULTIPOINT ((-61.793284470871356 -11.90395871433028)),2016-02-04,SNLU,HP,-11.90472,-61.79278,249,Y,,D,YES,SANTA LUZIA D´OESTE / HELPN Santa Luzia D´Oeste Tradição,RO
AIRPORT21JUL16.2306,MULTIPOINT ((-49.08851807476362 -13.781234361213746)),2016-02-04,SDRD,AD,-13.78194,-49.08861,386,P,,C,YES,ESTRELA DO NORTE / Faz. Andorinha,GO
AIRPORT21JUL16.2307,MULTIPOINT ((-52.12227302538385 -8.140274321393946)),2016-07-21,SWQK,AD,-8.14111,-52.12222,349,P,,C,YES,OURILÂNDIA DO NORTE / Pista Aldeia Kubenkrankenh,PA
AIRPORT21JUL16.2308,MULTIPOINT ((-50.968607748755886 -17.74105657225063)),2016-07-21,SWZL,AD,-17.74167,-50.96861,860,P,,C,YES,RIO VERDE / Base Aeroverde,GO
AIRPORT21JUL16.2309,MULTIPOINT ((-39.25387518421055 -17.64992598709996)),2016-07-21,SBCV,AD,-17.65056,-39.25444,11,P,,C,NO,CARAVELAS / Caravelas,BA
AIRPORT21JUL16.2310,MULTIPOINT ((-46.850899683449505 -23.503993901301737)),2016-05-26,SDEG,HP,-23.50444,-46.85111,915,Y,,C,YES,BARUERI / HELPN Evolution Corporate,SP
AIRPORT21JUL16.2311,MULTIPOINT ((-46.86201136474739 -23.49760483695141)),2016-05-26,SIPI,HP,-23.49806,-46.86222,747,Y,N,C,YES,BARUERI / HELPN Alphacentro,SP
AIRPORT21JUL16.2312,MULTIPOINT ((-46.8564555522554 -23.483437738097)),2016-05-26,SSFR,HP,-23.48389,-46.85667,820,Y,N,C,YES,BARUERI / HELPN 18 do Forte Empresarial,SP
AIRPORT21JUL16.2313,MULTIPOINT ((-52.57812700903222 -1.4781987169612074)),2016-05-26,SNYA,AD,-1.47917,-52.57806,178,N,N,C,NO,ALMEIRIM / Aeródromo Público de Almeirim,PA
AIRPORT21JUL16.2314,MULTIPOINT ((-44.18357149298383 -2.4768275946782463)),2016-07-21,SSIV,HP,-2.47778,-44.18389,43,Y,,C,YES,SÃO JOSÉ DE RIBAMAR / HELPN Delta,MA
AIRPORT21JUL16.2315,MULTIPOINT ((-46.82839823150389 -23.700944229339626)),2016-07-21,SDZE,HP,-23.70139,-46.82861,804,Y,,C,YES,ITAPECERICA DA SERRA / HELPN Ita,SP
AIRPORT21JUL16.2316,MULTIPOINT ((-55.334092608325456 -12.318420818214307)),2016-07-21,SIOV,AD,-12.31917,-55.33389,375,P,,D,YES,VERA / Municipal de Vera,MT
AIRPORT21JUL16.2317,MULTIPOINT ((-34.94953572755216 -7.1474628484343254)),2016-05-26,SBJP,AD,-7.14833,-34.95028,66,Y,Y,C,NO,JOÃO PESSOA / Presidente Castro Pinto,PB
AIRPORT21JUL16.2318,MULTIPOINT ((-62.95110468920376 2.727984361135936)),2016-05-26,SWMV,AD,2.72694,-62.95056,300,N,N,D,YES,IRACEMA / Paa-Piu,RR
AIRPORT21JUL16.2319,MULTIPOINT ((-46.14087730108425 -14.09762886689511)),2016-05-26,SWIE,AD,-14.09833,-46.14111,977,N,N,C,YES,JABORANDI / Faz. Planalto das Emas,BA
AIRPORT21JUL16.2320,MULTIPOINT ((-53.55762554926821 -21.551438350239174)),2016-05-26,SDMK,AD,-21.55194,-53.5575,363,N,N,D,YES,RIBAS DO RIO PARDO / Letícia,MS
AIRPORT21JUL16.2321,MULTIPOINT ((-63.18278230416083 3.5460529226830637)),2016-05-26,SWAE,AD,3.545,-63.18222,330,N,N,D,YES,ALTO ALEGRE / Uaicas,RR
AIRPORT21JUL16.2322,MULTIPOINT ((-50.30051890139931 -21.21698518911878)),2016-05-26,SJWQ,AD,-21.2175,-50.30056,408,N,N,C,YES,BIRIGUI / Aeroclube de Birigui,SP
AIRPORT21JUL16.2323,MULTIPOINT ((-40.15725209122539 -17.484368730223416)),2016-05-26,SJNQ,AD,-17.485,-40.15778,200,N,N,C,YES,CARAVELAS / Destilaria Medasa,BA
AIRPORT21JUL16.2324,MULTIPOINT ((-69.38472564650205 1.734076902612296)),2016-05-26,SWSQ,AD,1.73306,-69.38389,165,N,N,D,YES,SÃO GABRIEL DA CACHOEIRA / São Joaquim,AM
AIRPORT21JUL16.2325,MULTIPOINT ((-40.57893299092358 -19.486922034699838)),2016-05-26,SNCX,AD,-19.4875,-40.57944,153,Y,N,C,NO,COLATINA / Aeródromo de Colatina,ES
